timestamp,bpf_cpu_time_us,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1695115663,1321.0,45.68033333371082,0.0,0.0,48.620666665335506,1,1.0
1695115666,1139.6666666666667,39.61133333295584,0.0,0.0,48.34100000063578,1,1.0
1695115669,722.0,34.33366666610042,0.0,0.0,41.16166666646799,1,1.0
1695115672,487.6666666666667,31.777999999622505,0.0,0.0,39.4066666662693,1,1.0
1695115675,477.3333333333333,31.332000001023214,0.0,0.0,38.17133333409826,1,1.0
1695115678,528.0,31.45433333267768,0.0,0.0,38.08533333366116,1,1.0
1695115681,496.6666666666667,31.057666666805744,0.0,0.0,38.0389999995629,1,1.0
1695115684,489.66666666666663,32.05166666706403,0.0,0.0,39.394999999552965,1,1.0
1695115687,522.3333333333333,31.001333333551884,0.0,0.0,38.03900000080466,1,1.0
1695115690,498.33333333333337,31.34133333216111,0.0,0.0,38.0389999995629,1,1.0
1695115693,500.0,31.760333334406216,0.0,0.0,39.3070000000298,1,1.0
1695115696,519.6666666666667,32.46499999860922,0.0,0.0,39.002666665862,1,1.0
1695115699,538.3333333333334,31.5153333346049,0.0,0.0,38.16033333415786,1,1.0
1695115702,540.3333333333334,31.952333332349856,0.0,0.0,39.411333333700895,1,1.0
1695115705,505.33333333333337,31.237333333740633,0.0,0.0,38.0389999995629,1,1.0
1695115708,568.0,35.22233333314458,0.0,0.0,42.22033333405852,1,1.0
1695115711,1481.3333333333333,71.36699999993046,0.0,0.0,48.65566666548451,1,1.0
1695115714,1488.6666666666665,73.40866666783889,0.0,0.0,49.3550000016888,1,1.0
1695115717,1507.0,71.555999999245,0.0,0.0,48.22166666512688,1,1.0
1695115720,1448.0,73.12633333355188,0.0,0.0,49.20399999991059,1,1.0
1695115723,1524.6666666666665,72.77166666587193,0.0,0.0,48.65933333337307,1,1.0
1695115726,1477.0,73.0396666675806,0.0,0.0,49.20799999932448,1,1.0
1695115729,1531.0,71.99033333361149,0.0,0.0,48.250333335250616,1,1.0
1695115732,1471.3333333333333,72.6776666653653,0.0,0.0,49.157333333045244,1,1.0
1695115735,1488.6666666666665,72.43866666778922,0.0,0.0,48.66000000014901,1,1.0
1695115738,1505.0,72.78566666692495,0.0,0.0,48.912999998778105,1,1.0
1695115741,581.6666666666667,33.62666666507721,0.0,0.0,40.73833333452543,1,1.0
1695115744,485.0,31.592000000178814,0.0,0.0,38.0389999995629,1,1.0
1695115747,519.3333333333334,31.505333334207535,0.0,0.0,38.0389999995629,1,1.0
1695115750,514.3333333333334,31.652333332846567,0.0,0.0,38.05133333429694,1,1.0
1695115753,568.6666666666667,34.16233333324393,0.0,0.0,40.57499999925494,1,1.0
1695115756,2336.666666666667,77.67733333383997,0.0,0.0,49.19166666766008,1,1.0
1695115759,2453.666666666667,78.23066666722298,0.0,0.0,48.260666665931545,1,1.0
1695115762,2396.3333333333335,79.4636666662991,0.0,0.0,49.01266666625937,1,1.0
1695115765,2439.666666666667,78.73499999940395,0.0,0.0,48.43666666621963,1,1.0
