timestamp,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1695119782,0.0,0.0,0.0,0.0,32.927333333839975,0.0,0.0,38.943666665504374,1,1.0
1695119785,0.0,0.0,0.0,0.0,32.67666666706403,0.0,0.0,39.7363333341976,1,1.0
1695119788,0.0,0.0,0.0,0.0,33.73633333295584,0.0,0.0,39.2889999995629,1,1.0
1695119791,388362.0,688128.0,4344.0,384012.0,50.95166666557392,0.0,0.0,44.78999999910593,1,1.0
1695119794,0.0,0.0,0.0,0.0,181.73166666676602,0.0,0.0,77.4866666669647,1,1.0
1695119797,40053.333333333336,0.0,33360.0,6693.333333333334,169.95400000115237,0.0,0.0,72.84166666616996,1,1.0
1695119800,0.0,0.0,0.0,0.0,171.8470000003775,0.0,0.0,73.31733333443601,1,1.0
1695119803,0.0,0.0,0.0,0.0,171.37033333132663,0.0,0.0,73.43266666556399,1,1.0
1695119806,0.0,0.0,0.0,0.0,175.02666666855416,0.0,0.0,74.69300000121196,1,1.0
1695119809,0.0,0.0,0.0,0.0,170.82699999958277,0.0,0.0,72.51466666658719,1,1.0
1695119812,0.0,0.0,0.0,0.0,176.35833333308497,0.0,0.0,75.18733333299558,1,1.0
1695119815,0.0,0.0,0.0,0.0,170.54099999989072,0.0,0.0,72.4573333337903,1,1.0
1695119818,0.0,0.0,0.0,0.0,175.8719999988874,0.0,0.0,74.6286666666468,1,1.0
1695119821,0.0,0.0,0.0,0.0,166.6410000001391,0.0,0.0,70.08966666584213,1,1.0
1695119824,266726.6666666667,300373.3333333333,66346.66666666667,200386.6666666667,46.08633333444595,0.0,0.0,41.66566666588187,1,1.0
1695119827,23997.0,285354.6666666666,23997.0,0.0,33.62066666657726,0.0,0.0,40.027333334088326,1,1.0
1695119830,0.0,0.0,0.0,0.0,32.35833333308498,0.0,0.0,38.0389999995629,1,1.0
1695119833,0.0,0.0,0.0,0.0,31.525666666527584,0.0,0.0,38.03900000204643,1,1.0
1695119836,258849.66666666666,389120.0,56417.333333333336,202432.33333333334,35.869999999801315,0.0,0.0,40.67066666483879,1,1.0
1695119839,115093.33333333334,300373.3333333333,40133.333333333336,74960.0,145.65100000053644,0.0,0.0,67.37333333492279,1,1.0
1695119842,0.0,0.0,0.0,0.0,173.26533333336315,0.0,0.0,74.09766666591167,1,1.0
1695119845,0.0,0.0,0.0,0.0,171.2660000001391,0.0,0.0,73.11599999914567,1,1.0
1695119848,0.0,0.0,0.0,0.0,171.70966666688523,0.0,0.0,73.08133333424728,1,1.0
1695119851,0.0,0.0,0.0,0.0,175.94433333352208,0.0,0.0,75.15399999916553,1,1.0
1695119854,0.0,0.0,0.0,0.0,172.96299999952316,0.0,0.0,73.65766666829586,1,1.0
1695119857,40985.0,0.0,4179.0,36799.0,170.87066666657725,0.0,0.0,72.77766666561365,1,1.0
1695119860,0.0,0.0,0.0,0.0,176.6136666672925,0.0,0.0,75.00166666756074,1,1.0
1695119863,0.0,0.0,0.0,0.0,171.464999999851,0.0,0.0,73.02966666469972,1,1.0
1695119866,0.0,0.0,0.0,0.0,175.3289999999106,0.0,0.0,74.55966666837533,1,1.0
1695119869,193494.0,0.0,29057.0,164437.0,83.55799999957283,0.0,0.0,49.86666666467985,1,1.0
1695119872,88426.66666666666,0.0,606.6666666666666,87820.0,34.195333333065115,0.0,0.0,40.465666667868696,1,1.0
1695119875,0.0,0.0,0.0,0.0,32.63266666730245,0.0,0.0,39.7326666675508,1,1.0
1695119878,0.0,0.0,0.0,0.0,32.33100000023842,0.0,0.0,38.0389999995629,1,1.0
1695119881,42673.666666666664,1829546.6666666665,0.0,42675.333333333336,32.5679999999702,0.0,0.0,38.0389999995629,1,1.0
1695119884,368253.0,1829546.6666666665,77566.66666666667,290684.6666666667,63.967000000178814,0.0,0.0,51.50366666664681,1,1.0
1695119887,0.0,0.0,0.0,0.0,82.88033333296579,0.0,0.0,56.30900000035763,1,1.0
1695119890,0.0,0.0,0.0,0.0,84.21433333307505,0.0,0.0,57.26633333290616,1,1.0
1695119893,0.0,0.0,0.0,0.0,83.28233333428699,0.0,0.0,56.54899999996027,1,1.0
1695119896,0.0,0.0,0.0,0.0,83.83333333209157,0.0,0.0,56.937999999771506,1,1.0
1695119899,0.0,0.0,0.0,0.0,83.24900000045699,0.0,0.0,56.50466666743159,1,1.0
1695119902,0.0,0.0,0.0,0.0,85.07866666714351,0.0,0.0,57.74700000012914,1,1.0
1695119905,0.0,0.0,0.0,0.0,82.46566666538517,0.0,0.0,56.04799999917547,1,1.0
1695119908,0.0,0.0,0.0,0.0,84.8380000020067,0.0,0.0,57.19100000088414,1,1.0
1695119911,0.0,0.0,0.0,0.0,83.64066666488846,0.0,0.0,56.55799999833107,1,1.0
1695119914,84899.66666666667,430080.0,13914.333333333334,70985.33333333333,56.13366666684548,0.0,0.0,46.96400000154972,1,1.0
1695119917,193355.0,401408.0,49567.0,143788.0,32.976333333800234,0.0,0.0,38.438666666547455,1,1.0
1695119920,0.0,0.0,0.0,0.0,31.890333332121372,0.0,0.0,38.0389999995629,1,1.0
1695119923,0.0,0.0,0.0,0.0,31.474333334714174,0.0,0.0,38.0389999995629,1,1.0
1695119926,0.0,0.0,0.0,0.0,31.644999999552965,0.0,0.0,38.0389999995629,1,1.0
1695119929,362820.0,638976.0,40974.0,321852.0,63.917333333442606,0.0,0.0,52.106333335240684,1,1.0
