,timestamp,packge_ratio_package,bpf_block_irq,bpf_cpu_time_us,bpf_net_rx_irq,bpf_net_tx_irq,package_power,core_power,uncore_power,dram_power,node_type,id
582,1695117409,1.0,0.3333333333333333,28853.666666666668,199.33333333333331,0.3333333333333333,438.83500000089407,0.0,0.0,30.206999998539686,1.0,all containers
583,1695117412,1.0,0.6666666666666666,29045.666666666668,203.33333333333334,0.6666666666666666,451.9230000041425,0.0,0.0,33.37200000137091,1.0,all containers
584,1695117415,1.0,0.3333333333333333,6963.333333333334,269.6666666666667,1.0,123.5730000026524,0.0,0.0,12.33900000154972,1.0,all containers
585,1695117418,1.0,0.6666666666666666,539.3333333333334,601.0,0.3333333333333333,5.956000003963709,0.0,0.0,3.725290298461914e-09,1.0,all containers
586,1695117421,1.0,0.3333333333333333,514.3333333333334,183.66666666666666,0.6666666666666666,3.5899999998509884,0.0,0.0,0.0,1.0,all containers
587,1695117424,1.0,0.3333333333333333,486.6666666666667,252.33333333333334,0.0,4.345000006258488,0.0,0.0,0.36000000312924385,1.0,all containers
588,1695117427,1.0,0.6666666666666666,598.6666666666666,292.3333333333333,0.3333333333333333,13.010000001639128,0.0,0.0,9.162000000476837,1.0,all containers
589,1695117430,1.0,0.3333333333333333,3631.6666666666665,256.33333333333337,0.3333333333333333,91.0950000025332,0.0,0.0,31.0,1.0,all containers
590,1695117433,1.0,0.6666666666666666,4298.666666666666,242.66666666666666,0.0,103.06100000441074,0.0,0.0,31.79100000113249,1.0,all containers
591,1695117436,1.0,0.3333333333333333,4316.666666666667,265.6666666666667,0.3333333333333333,106.25900000333786,0.0,0.0,33.806000001728535,1.0,all containers
592,1695117439,1.0,0.6666666666666666,4294.0,183.66666666666666,0.0,101.75200000405312,0.0,0.0,30.771000005304813,1.0,all containers
593,1695117442,1.0,0.3333333333333333,4290.666666666666,211.33333333333334,0.6666666666666666,104.19500000402331,0.0,0.0,32.831999998539686,1.0,all containers
594,1695117445,1.0,0.6666666666666666,4298.0,226.33333333333331,0.0,102.52300000190735,0.0,0.0,31.713000003248453,1.0,all containers
595,1695117448,1.0,0.3333333333333333,4349.666666666667,216.66666666666669,0.3333333333333333,105.55100000277162,0.0,0.0,32.80399999767542,1.0,all containers
596,1695117451,1.0,0.6666666666666666,4294.666666666667,199.0,0.3333333333333333,101.33800000324845,0.0,0.0,30.76800000295043,1.0,all containers
597,1695117454,1.0,0.3333333333333333,4256.333333333334,255.66666666666666,0.0,105.07100000232458,0.0,0.0,33.48600000143051,1.0,all containers
598,1695117457,1.0,0.6666666666666666,4323.333333333334,195.0,0.3333333333333333,103.07400000467896,0.0,0.0,31.42400000244379,1.0,all containers
599,1695117460,1.0,0.3333333333333333,1292.0,258.0,1.3333333333333333,23.69600000232458,0.0,0.0,10.992000002413988,1.0,all containers
