,timestamp,bpf_cpu_time_us,platform_power,node_type,id
1794,1695121045,7938.333333333333,95.0,1.0,all containers
1795,1695121048,7943.0,96.0,1.0,all containers
1796,1695121051,7833.0,101.0,1.0,all containers
1797,1695121054,7730.666666666667,101.0,1.0,all containers
1798,1695121057,7898.0,76.0,1.0,all containers
1799,1695121060,3918.3333333333335,0.0,1.0,all containers
1800,1695121063,524.3333333333334,2.0,1.0,all containers
1801,1695121066,500.3333333333333,0.0,1.0,all containers
1802,1695121069,522.6666666666667,0.0,1.0,all containers
1803,1695121072,679.6666666666666,0.0,1.0,all containers
1804,1695121075,519.3333333333333,71.0,1.0,all containers
1805,1695121078,14591.333333333332,115.0,1.0,all containers
1806,1695121081,14553.333333333332,145.0,1.0,all containers
1807,1695121084,14555.0,143.0,1.0,all containers
1808,1695121087,14566.333333333332,163.0,1.0,all containers
1809,1695121090,14589.0,167.0,1.0,all containers
1810,1695121093,14531.333333333334,166.0,1.0,all containers
1811,1695121096,14555.0,164.0,1.0,all containers
1812,1695121099,14523.0,165.0,1.0,all containers
1813,1695121102,14549.666666666666,166.0,1.0,all containers
1814,1695121105,14344.0,163.0,1.0,all containers
1815,1695121108,10561.333333333334,102.0,1.0,all containers
1816,1695121111,551.6666666666666,0.0,1.0,all containers
1817,1695121114,541.6666666666666,1.0,1.0,all containers
1818,1695121117,497.0,0.0,1.0,all containers
1819,1695121120,563.0,0.0,1.0,all containers
1820,1695121123,513.6666666666667,15.0,1.0,all containers
1821,1695121126,22855.0,133.0,1.0,all containers
1822,1695121129,22780.666666666668,160.0,1.0,all containers
1823,1695121132,22760.666666666664,172.0,1.0,all containers
1824,1695121135,22695.333333333336,171.0,1.0,all containers
1825,1695121138,22631.0,170.0,1.0,all containers
1826,1695121141,22702.666666666668,172.0,1.0,all containers
1827,1695121144,22573.0,176.0,1.0,all containers
1828,1695121147,22694.333333333332,172.0,1.0,all containers
1829,1695121150,22739.666666666668,171.0,1.0,all containers
1830,1695121153,22724.0,170.0,1.0,all containers
1831,1695121156,16593.0,89.0,1.0,all containers
1832,1695121159,530.3333333333334,0.0,1.0,all containers
1833,1695121162,568.3333333333333,0.0,1.0,all containers
1834,1695121165,505.6666666666667,0.0,1.0,all containers
1835,1695121168,494.6666666666667,0.0,1.0,all containers
1836,1695121171,574.3333333333334,14.0,1.0,all containers
1837,1695121174,27724.666666666668,175.0,1.0,all containers
1838,1695121177,27877.666666666668,172.0,1.0,all containers
1839,1695121180,27839.333333333336,171.0,1.0,all containers
1840,1695121183,27593.0,174.0,1.0,all containers
1841,1695121186,27886.666666666668,175.0,1.0,all containers
1842,1695121189,27810.666666666664,172.0,1.0,all containers
1843,1695121192,27897.666666666664,173.0,1.0,all containers
1844,1695121195,27768.999999999996,173.0,1.0,all containers
1845,1695121198,27974.333333333332,172.0,1.0,all containers
1846,1695121201,27841.0,173.0,1.0,all containers
1847,1695121204,9655.666666666666,0.0,1.0,all containers
1848,1695121207,512.3333333333334,2.0,1.0,all containers
1849,1695121210,493.3333333333333,0.0,1.0,all containers
1850,1695121213,523.3333333333333,0.0,1.0,all containers
1851,1695121216,539.6666666666666,11.0,1.0,all containers
1852,1695121219,547.6666666666666,76.0,1.0,all containers
1853,1695121222,4336.0,77.0,1.0,all containers
1854,1695121225,4408.666666666666,77.0,1.0,all containers
1855,1695121228,4253.666666666667,78.0,1.0,all containers
1856,1695121231,4273.666666666667,81.0,1.0,all containers
1857,1695121234,4300.333333333334,82.0,1.0,all containers
1858,1695121237,4296.333333333333,81.0,1.0,all containers
1859,1695121240,4297.666666666666,82.0,1.0,all containers
1860,1695121243,4340.666666666667,79.0,1.0,all containers
1861,1695121246,4460.333333333333,82.0,1.0,all containers
1862,1695121249,4235.333333333333,85.0,1.0,all containers
1863,1695121252,4135.666666666667,83.0,1.0,all containers
1864,1695121255,4199.333333333333,84.0,1.0,all containers
1865,1695121258,2934.0,46.0,1.0,all containers
1866,1695121261,504.33333333333337,0.0,1.0,all containers
1867,1695121264,523.3333333333334,0.0,1.0,all containers
1868,1695121267,541.0,0.0,1.0,all containers
1869,1695121270,505.66666666666663,0.0,1.0,all containers
1870,1695121273,537.6666666666666,22.0,1.0,all containers
1871,1695121276,8084.0,109.0,1.0,all containers
1872,1695121279,8012.666666666667,118.0,1.0,all containers
1873,1695121282,7972.333333333334,116.0,1.0,all containers
1874,1695121285,7967.666666666667,118.0,1.0,all containers
1875,1695121288,7979.666666666667,121.0,1.0,all containers
1876,1695121291,7951.666666666667,121.0,1.0,all containers
1877,1695121294,7944.333333333333,125.0,1.0,all containers
1878,1695121297,7989.0,126.0,1.0,all containers
1879,1695121300,7975.333333333333,124.0,1.0,all containers
1880,1695121303,7891.0,125.0,1.0,all containers
1881,1695121306,7737.666666666667,128.0,1.0,all containers
1882,1695121309,6881.333333333333,101.0,1.0,all containers
1883,1695121312,515.3333333333334,2.0,1.0,all containers
1884,1695121315,515.6666666666666,0.0,1.0,all containers
1885,1695121318,528.3333333333334,0.0,1.0,all containers
1886,1695121321,524.6666666666666,0.0,1.0,all containers
1887,1695121324,563.6666666666666,20.0,1.0,all containers
1888,1695121327,14659.333333333334,177.0,1.0,all containers
1889,1695121330,14542.0,200.0,1.0,all containers
1890,1695121333,14540.666666666666,199.0,1.0,all containers
1891,1695121336,14583.666666666666,212.0,1.0,all containers
1892,1695121339,14529.0,210.0,1.0,all containers
1893,1695121342,14554.333333333334,212.0,1.0,all containers
1894,1695121345,14546.333333333334,214.0,1.0,all containers
1895,1695121348,14536.333333333334,213.0,1.0,all containers
1896,1695121351,14659.333333333332,212.0,1.0,all containers
1897,1695121354,14474.333333333332,214.0,1.0,all containers
1898,1695121357,7701.333333333334,47.0,1.0,all containers
1899,1695121360,515.0,3.0,1.0,all containers
1900,1695121363,527.3333333333334,0.0,1.0,all containers
1901,1695121366,515.3333333333334,0.0,1.0,all containers
1902,1695121369,537.3333333333333,0.0,1.0,all containers
1903,1695121372,538.0,8.0,1.0,all containers
1904,1695121375,22737.333333333332,211.0,1.0,all containers
1905,1695121378,22812.666666666668,215.0,1.0,all containers
1906,1695121381,22724.0,220.0,1.0,all containers
1907,1695121384,22813.333333333332,219.0,1.0,all containers
1908,1695121387,22701.0,219.0,1.0,all containers
1909,1695121390,22773.333333333332,222.0,1.0,all containers
1910,1695121393,22745.666666666664,222.0,1.0,all containers
1911,1695121396,22736.0,222.0,1.0,all containers
1912,1695121399,22760.0,225.0,1.0,all containers
1913,1695121402,22699.666666666664,222.0,1.0,all containers
1914,1695121405,14758.333333333334,102.0,1.0,all containers
1915,1695121408,554.3333333333333,0.0,1.0,all containers
1916,1695121411,511.0,0.0,1.0,all containers
1917,1695121414,489.3333333333333,1.0,1.0,all containers
1918,1695121417,531.0,0.0,1.0,all containers
1919,1695121420,454.6666666666667,122.0,1.0,all containers
1920,1695121423,28181.333333333336,219.0,1.0,all containers
1921,1695121426,27942.666666666664,217.0,1.0,all containers
1922,1695121429,27939.333333333336,215.0,1.0,all containers
1923,1695121432,27869.666666666664,218.0,1.0,all containers
1924,1695121435,27790.333333333332,221.0,1.0,all containers
1925,1695121438,27867.0,219.0,1.0,all containers
1926,1695121441,27932.0,221.0,1.0,all containers
1927,1695121444,27949.999999999996,222.0,1.0,all containers
1928,1695121447,27725.0,220.0,1.0,all containers
1929,1695121450,27850.666666666668,218.0,1.0,all containers
1930,1695121453,4025.3333333333335,1.0,1.0,all containers
1931,1695121456,559.6666666666666,6.0,1.0,all containers
1932,1695121459,534.0,0.0,1.0,all containers
1933,1695121462,509.6666666666667,0.0,1.0,all containers
1934,1695121465,648.3333333333334,0.0,1.0,all containers
1935,1695121468,503.66666666666663,37.0,1.0,all containers
1936,1695121471,485.0,34.0,1.0,all containers
1937,1695121474,392.3333333333333,34.0,1.0,all containers
1938,1695121477,465.66666666666663,34.0,1.0,all containers
1939,1695121480,409.0,35.0,1.0,all containers
1940,1695121483,341.6666666666667,34.0,1.0,all containers
1941,1695121486,429.0,34.0,1.0,all containers
1942,1695121489,439.66666666666663,32.0,1.0,all containers
1943,1695121492,424.33333333333337,34.0,1.0,all containers
1944,1695121495,434.0,33.0,1.0,all containers
1945,1695121498,485.0,0.0,1.0,all containers
1946,1695121501,566.3333333333334,0.0,1.0,all containers
1947,1695121504,501.66666666666663,0.0,1.0,all containers
1948,1695121507,518.0,0.0,1.0,all containers
1949,1695121510,486.3333333333333,0.0,1.0,all containers
1950,1695121513,506.0,32.0,1.0,all containers
1951,1695121516,419.6666666666667,34.0,1.0,all containers
1952,1695121519,451.0,33.0,1.0,all containers
1953,1695121522,415.0,33.0,1.0,all containers
1954,1695121525,374.6666666666667,33.0,1.0,all containers
1955,1695121528,415.3333333333333,34.0,1.0,all containers
1956,1695121531,404.33333333333337,34.0,1.0,all containers
1957,1695121534,449.3333333333333,33.0,1.0,all containers
1958,1695121537,453.3333333333333,34.0,1.0,all containers
1959,1695121540,435.66666666666663,33.0,1.0,all containers
1960,1695121543,499.3333333333333,0.0,1.0,all containers
1961,1695121546,696.6666666666666,0.0,1.0,all containers
1962,1695121549,500.3333333333333,0.0,1.0,all containers
1963,1695121552,506.0,0.0,1.0,all containers
1964,1695121555,507.0,0.0,1.0,all containers
1965,1695121558,457.3333333333333,33.0,1.0,all containers
1966,1695121561,426.6666666666667,33.0,1.0,all containers
1967,1695121564,442.3333333333333,35.0,1.0,all containers
1968,1695121567,436.33333333333337,34.0,1.0,all containers
1969,1695121570,406.3333333333333,34.0,1.0,all containers
1970,1695121573,449.66666666666663,33.0,1.0,all containers
1971,1695121576,391.6666666666667,37.0,1.0,all containers
1972,1695121579,431.3333333333333,32.0,1.0,all containers
1973,1695121582,419.6666666666667,34.0,1.0,all containers
1974,1695121585,391.3333333333333,32.0,1.0,all containers
1975,1695121588,443.6666666666667,5.0,1.0,all containers
1976,1695121591,528.3333333333334,0.0,1.0,all containers
1977,1695121594,500.33333333333337,0.0,1.0,all containers
1978,1695121597,524.6666666666666,1.0,1.0,all containers
1979,1695121600,491.0,0.0,1.0,all containers
1980,1695121603,462.3333333333333,33.0,1.0,all containers
1981,1695121606,446.3333333333333,32.0,1.0,all containers
1982,1695121609,446.33333333333337,34.0,1.0,all containers
1983,1695121612,569.6666666666666,35.0,1.0,all containers
1984,1695121615,422.3333333333333,35.0,1.0,all containers
1985,1695121618,426.33333333333337,35.0,1.0,all containers
1986,1695121621,454.66666666666663,32.0,1.0,all containers
1987,1695121624,411.6666666666667,33.0,1.0,all containers
1988,1695121627,461.0,33.0,1.0,all containers
1989,1695121630,436.3333333333333,34.0,1.0,all containers
1990,1695121633,476.3333333333333,0.0,1.0,all containers
1991,1695121636,571.6666666666666,0.0,1.0,all containers
1992,1695121639,521.0,0.0,1.0,all containers
1993,1695121642,508.66666666666663,0.0,1.0,all containers
1994,1695121645,486.0,0.0,1.0,all containers
1995,1695121648,524.3333333333334,50.0,1.0,all containers
1996,1695121651,438.0,34.0,1.0,all containers
1997,1695121654,428.6666666666667,36.0,1.0,all containers
1998,1695121657,467.0,32.0,1.0,all containers
1999,1695121660,412.0,33.0,1.0,all containers
2000,1695121663,416.66666666666663,34.0,1.0,all containers
2001,1695121666,398.6666666666667,34.0,1.0,all containers
2002,1695121669,448.3333333333333,33.0,1.0,all containers
2003,1695121672,434.3333333333333,33.0,1.0,all containers
2004,1695121675,445.6666666666667,32.0,1.0,all containers
2005,1695121678,420.0,22.0,1.0,all containers
2006,1695121681,521.3333333333333,0.0,1.0,all containers
2007,1695121684,510.0,0.0,1.0,all containers
2008,1695121687,511.0,0.0,1.0,all containers
2009,1695121690,504.3333333333333,0.0,1.0,all containers
2010,1695121693,472.6666666666667,40.0,1.0,all containers
2011,1695121696,431.0,33.0,1.0,all containers
2012,1695121699,572.3333333333334,32.0,1.0,all containers
2013,1695121702,395.3333333333333,33.0,1.0,all containers
2014,1695121705,421.6666666666667,33.0,1.0,all containers
2015,1695121708,411.6666666666667,35.0,1.0,all containers
2016,1695121711,424.0,34.0,1.0,all containers
2017,1695121714,404.6666666666667,34.0,1.0,all containers
2018,1695121717,451.0,35.0,1.0,all containers
2019,1695121720,433.0,33.0,1.0,all containers
2020,1695121723,454.0,32.0,1.0,all containers
2021,1695121726,548.0,0.0,1.0,all containers
2022,1695121729,554.6666666666666,0.0,1.0,all containers
2023,1695121732,497.0,0.0,1.0,all containers
2024,1695121735,498.66666666666663,0.0,1.0,all containers
2025,1695121738,538.6666666666667,22.0,1.0,all containers
2026,1695121741,412.3333333333333,33.0,1.0,all containers
2027,1695121744,382.6666666666667,32.0,1.0,all containers
2028,1695121747,447.6666666666667,33.0,1.0,all containers
2029,1695121750,440.0,34.0,1.0,all containers
2030,1695121753,409.33333333333337,33.0,1.0,all containers
2031,1695121756,398.66666666666663,33.0,1.0,all containers
2032,1695121759,477.0,33.0,1.0,all containers
2033,1695121762,378.66666666666663,33.0,1.0,all containers
2034,1695121765,410.0,34.0,1.0,all containers
2035,1695121768,528.3333333333334,6.0,1.0,all containers
2036,1695121771,538.3333333333334,3.0,1.0,all containers
2037,1695121774,486.3333333333333,0.0,1.0,all containers
2038,1695121777,517.6666666666666,2.0,1.0,all containers
2039,1695121780,536.0,0.0,1.0,all containers
2040,1695121783,513.0,9.0,1.0,all containers
2041,1695121786,429.0,32.0,1.0,all containers
2042,1695121789,453.0,34.0,1.0,all containers
2043,1695121792,401.33333333333337,33.0,1.0,all containers
2044,1695121795,417.3333333333333,32.0,1.0,all containers
2045,1695121798,408.0,32.0,1.0,all containers
2046,1695121801,450.3333333333333,33.0,1.0,all containers
2047,1695121804,422.3333333333333,31.0,1.0,all containers
2048,1695121807,431.3333333333333,33.0,1.0,all containers
2049,1695121810,460.3333333333333,33.0,1.0,all containers
2050,1695121813,425.6666666666667,23.0,1.0,all containers
2051,1695121816,650.3333333333333,3.0,1.0,all containers
2052,1695121819,541.3333333333334,0.0,1.0,all containers
2053,1695121822,509.0,0.0,1.0,all containers
2054,1695121825,493.0,0.0,1.0,all containers
2055,1695121828,492.0,36.0,1.0,all containers
2056,1695121831,444.33333333333337,32.0,1.0,all containers
2057,1695121834,407.3333333333333,33.0,1.0,all containers
2058,1695121837,437.3333333333333,35.0,1.0,all containers
2059,1695121840,448.0,35.0,1.0,all containers
2060,1695121843,453.3333333333333,32.0,1.0,all containers
2061,1695121846,483.6666666666667,32.0,1.0,all containers
2062,1695121849,454.33333333333337,33.0,1.0,all containers
2063,1695121852,450.6666666666667,34.0,1.0,all containers
2064,1695121855,408.66666666666663,32.0,1.0,all containers
2065,1695121858,657.0,13.0,1.0,all containers
2066,1695121861,596.6666666666666,3.0,1.0,all containers
2067,1695121864,490.33333333333337,0.0,1.0,all containers
2068,1695121867,512.0,0.0,1.0,all containers
2069,1695121870,491.3333333333333,0.0,1.0,all containers
2070,1695121873,465.0,40.0,1.0,all containers
2071,1695121876,428.3333333333333,32.0,1.0,all containers
2072,1695121879,435.66666666666663,33.0,1.0,all containers
2073,1695121882,442.6666666666667,33.0,1.0,all containers
2074,1695121885,400.3333333333333,33.0,1.0,all containers
2075,1695121888,423.0,31.0,1.0,all containers
2076,1695121891,449.3333333333333,33.0,1.0,all containers
2077,1695121894,418.6666666666667,32.0,1.0,all containers
2078,1695121897,463.6666666666667,34.0,1.0,all containers
2079,1695121900,426.66666666666663,33.0,1.0,all containers
2080,1695121903,490.0,9.0,1.0,all containers
2081,1695121906,573.0,0.0,1.0,all containers
2082,1695121909,505.3333333333333,0.0,1.0,all containers
2083,1695121912,515.6666666666666,0.0,1.0,all containers
2084,1695121915,478.6666666666667,0.0,1.0,all containers
2085,1695121918,465.66666666666663,50.0,1.0,all containers
2086,1695121921,439.3333333333333,35.0,1.0,all containers
2087,1695121924,378.6666666666667,32.0,1.0,all containers
2088,1695121927,447.3333333333333,32.0,1.0,all containers
2089,1695121930,432.66666666666663,35.0,1.0,all containers
2090,1695121933,428.6666666666667,33.0,1.0,all containers
2091,1695121936,379.6666666666667,31.0,1.0,all containers
2092,1695121939,448.0,33.0,1.0,all containers
2093,1695121942,415.6666666666667,35.0,1.0,all containers
2094,1695121945,439.3333333333333,35.0,1.0,all containers
2095,1695121948,422.33333333333337,22.0,1.0,all containers
2096,1695121951,544.3333333333334,0.0,1.0,all containers
2097,1695121954,505.6666666666667,0.0,1.0,all containers
2098,1695121957,509.3333333333333,0.0,1.0,all containers
2099,1695121960,496.0,1.0,1.0,all containers
2100,1695121963,667.3333333333333,43.0,1.0,all containers
2101,1695121966,423.3333333333333,33.0,1.0,all containers
2102,1695121969,460.33333333333337,37.0,1.0,all containers
2103,1695121972,430.33333333333337,33.0,1.0,all containers
2104,1695121975,438.3333333333333,32.0,1.0,all containers
2105,1695121978,424.3333333333333,34.0,1.0,all containers
2106,1695121981,435.0,31.0,1.0,all containers
2107,1695121984,443.6666666666667,34.0,1.0,all containers
2108,1695121987,424.0,34.0,1.0,all containers
2109,1695121990,431.0,33.0,1.0,all containers
2110,1695121993,474.3333333333333,31.0,1.0,all containers
2111,1695121996,545.6666666666667,0.0,1.0,all containers
2112,1695121999,529.0,0.0,1.0,all containers
2113,1695122002,506.6666666666667,0.0,1.0,all containers
2114,1695122005,502.33333333333337,0.0,1.0,all containers
2115,1695122008,516.6666666666666,29.0,1.0,all containers
2116,1695122011,427.0,34.0,1.0,all containers
2117,1695122014,428.3333333333333,36.0,1.0,all containers
2118,1695122017,448.66666666666663,32.0,1.0,all containers
2119,1695122020,436.33333333333337,34.0,1.0,all containers
2120,1695122023,382.6666666666667,33.0,1.0,all containers
2121,1695122026,428.66666666666663,32.0,1.0,all containers
2122,1695122029,444.6666666666667,33.0,1.0,all containers
2123,1695122032,412.0,33.0,1.0,all containers
2124,1695122035,428.3333333333333,35.0,1.0,all containers
2125,1695122038,472.0,0.0,1.0,all containers
2126,1695122041,553.6666666666667,0.0,1.0,all containers
2127,1695122044,474.0,3.0,1.0,all containers
2128,1695122047,564.0,0.0,1.0,all containers
2129,1695122050,480.6666666666667,0.0,1.0,all containers
2130,1695122053,511.66666666666663,15.0,1.0,all containers
2131,1695122056,431.6666666666667,34.0,1.0,all containers
2132,1695122059,467.66666666666663,33.0,1.0,all containers
2133,1695122062,407.0,32.0,1.0,all containers
2134,1695122065,438.0,35.0,1.0,all containers
2135,1695122068,408.0,35.0,1.0,all containers
2136,1695122071,444.6666666666667,35.0,1.0,all containers
2137,1695122074,387.66666666666663,33.0,1.0,all containers
2138,1695122077,477.33333333333337,33.0,1.0,all containers
2139,1695122080,432.6666666666667,34.0,1.0,all containers
2140,1695122083,557.6666666666667,15.0,1.0,all containers
2141,1695122086,566.3333333333333,5.0,1.0,all containers
2142,1695122089,533.3333333333334,0.0,1.0,all containers
2143,1695122092,520.3333333333333,0.0,1.0,all containers
2144,1695122095,499.3333333333333,0.0,1.0,all containers
2145,1695122098,524.3333333333333,44.0,1.0,all containers
2146,1695122101,437.0,34.0,1.0,all containers
2147,1695122104,416.6666666666667,34.0,1.0,all containers
2148,1695122107,451.6666666666667,33.0,1.0,all containers
2149,1695122110,408.0,34.0,1.0,all containers
2150,1695122113,453.6666666666667,32.0,1.0,all containers
2151,1695122116,404.6666666666667,32.0,1.0,all containers
2152,1695122119,447.0,33.0,1.0,all containers
2153,1695122122,439.6666666666667,34.0,1.0,all containers
2154,1695122125,389.0,34.0,1.0,all containers
2155,1695122128,501.33333333333337,19.0,1.0,all containers
2156,1695122131,511.66666666666663,1.0,1.0,all containers
2157,1695122134,549.3333333333333,0.0,1.0,all containers
2158,1695122137,521.3333333333333,2.0,1.0,all containers
2159,1695122140,493.66666666666663,0.0,1.0,all containers
2160,1695122143,541.6666666666666,36.0,1.0,all containers
2161,1695122146,616.0,34.0,1.0,all containers
2162,1695122149,486.33333333333337,35.0,1.0,all containers
2163,1695122152,413.3333333333333,32.0,1.0,all containers
2164,1695122155,413.33333333333337,33.0,1.0,all containers
2165,1695122158,416.0,36.0,1.0,all containers
2166,1695122161,470.6666666666667,33.0,1.0,all containers
2167,1695122164,403.33333333333337,34.0,1.0,all containers
2168,1695122167,446.66666666666663,33.0,1.0,all containers
2169,1695122170,439.33333333333337,33.0,1.0,all containers
2170,1695122173,452.66666666666663,33.0,1.0,all containers
2171,1695122176,493.66666666666663,0.0,1.0,all containers
2172,1695122179,571.6666666666667,0.0,1.0,all containers
2173,1695122182,494.33333333333337,0.0,1.0,all containers
2174,1695122185,487.3333333333333,0.0,1.0,all containers
2175,1695122188,528.0,16.0,1.0,all containers
2176,1695122191,703.3333333333333,33.0,1.0,all containers
2177,1695122194,394.0,33.0,1.0,all containers
2178,1695122197,426.0,33.0,1.0,all containers
2179,1695122200,425.66666666666663,36.0,1.0,all containers
2180,1695122203,431.66666666666663,32.0,1.0,all containers
2181,1695122206,406.3333333333333,34.0,1.0,all containers
2182,1695122209,456.0,35.0,1.0,all containers
2183,1695122212,436.3333333333333,32.0,1.0,all containers
2184,1695122215,428.0,31.0,1.0,all containers
2185,1695122218,408.0,34.0,1.0,all containers
2186,1695122221,535.6666666666667,0.0,1.0,all containers
2187,1695122224,659.3333333333333,0.0,1.0,all containers
2188,1695122227,500.33333333333337,0.0,1.0,all containers
2189,1695122230,535.3333333333334,0.0,1.0,all containers
2190,1695122233,524.0,12.0,1.0,all containers
2191,1695122236,788.0,33.0,1.0,all containers
2192,1695122239,451.3333333333333,34.0,1.0,all containers
2193,1695122242,429.0,33.0,1.0,all containers
2194,1695122245,417.0,33.0,1.0,all containers
2195,1695122248,440.0,32.0,1.0,all containers
2196,1695122251,433.3333333333333,32.0,1.0,all containers
2197,1695122254,416.3333333333333,32.0,1.0,all containers
2198,1695122257,416.6666666666667,33.0,1.0,all containers
2199,1695122260,406.3333333333333,35.0,1.0,all containers
2200,1695122263,442.0,34.0,1.0,all containers
2201,1695122266,500.3333333333333,0.0,1.0,all containers
