,timestamp,packge_ratio_package,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,package_power,core_power,uncore_power,dram_power,node_type,id
509,1695117190,1.0,222782.0,0.0,64757.0,158025.0,2.3903333346048967,0.0,0.0,1.2719999998807907,1.0,all containers
510,1695117193,1.0,0.0,0.0,0.0,0.0,1.241762248582745e-09,0.0,0.0,1.2417658012964239e-09,1.0,all containers
511,1695117196,1.0,0.0,0.0,0.0,0.0,0.28433333337306976,0.0,0.0,0.0,1.0,all containers
512,1695117199,1.0,0.0,0.0,0.0,0.0,1.547000000874199,0.0,0.0,1.8329999993244854,1.0,all containers
513,1695117202,1.0,429562.0,716800.0,98896.0,330673.0,39.92966666817665,0.0,0.0,8.014666667828969,1.0,all containers
514,1695117205,1.0,0.0,0.0,0.0,0.0,85.89033333460492,0.0,0.0,10.243333333482347,1.0,all containers
515,1695117208,1.0,0.0,0.0,0.0,0.0,87.84700000037748,0.0,0.0,11.015666668613754,1.0,all containers
516,1695117211,1.0,0.0,0.0,0.0,0.0,87.36200000097352,0.0,0.0,10.717333331704133,1.0,all containers
517,1695117214,1.0,27446.666666666664,0.0,0.0,27446.666666666664,87.62166666736204,0.0,0.0,10.926000001529864,1.0,all containers
518,1695117217,1.0,0.0,0.0,0.0,0.0,86.44633333509165,0.0,0.0,10.531000000735126,1.0,all containers
519,1695117220,1.0,0.0,0.0,0.0,0.0,89.7493333344658,0.0,0.0,11.363333333283656,1.0,all containers
520,1695117223,1.0,0.0,0.0,0.0,0.0,85.84133333464462,0.0,0.0,10.24066666637858,1.0,all containers
521,1695117226,1.0,0.0,0.0,0.0,0.0,89.07733333483338,0.0,0.0,11.066333333651237,1.0,all containers
522,1695117229,1.0,0.0,0.0,0.0,0.0,87.08400000010926,0.0,0.0,10.46600000187754,1.0,all containers
523,1695117232,1.0,74600.33333333334,0.0,33376.66666666667,41217.333333333336,54.54233333344261,0.0,0.0,6.779666665941477,1.0,all containers
524,1695117235,1.0,177504.0,0.0,0.0,177504.0,2.0443333350121975,0.0,0.0,1.6256666680177077,1.0,all containers
525,1695117238,1.0,0.0,0.0,0.0,0.0,0.29233333468437195,0.0,0.0,0.0,1.0,all containers
526,1695117241,1.0,0.0,0.0,0.0,0.0,0.2246666674812623,0.0,0.0,0.0,1.0,all containers
527,1695117244,1.0,0.0,0.0,0.0,0.0,0.3223333346347026,0.0,0.0,0.0,1.0,all containers
528,1695117247,1.0,359430.0,589824.0,100044.0,259386.0,45.76966666678588,0.0,0.0,6.201666668057442,1.0,all containers
529,1695117250,1.0,0.0,0.0,0.0,0.0,141.93333333482346,0.0,0.0,11.08666666845481,1.0,all containers
530,1695117253,1.0,0.0,0.0,0.0,0.0,140.62400000169873,0.0,0.0,10.538666665554047,1.0,all containers
531,1695117256,1.0,0.0,0.0,0.0,0.0,142.69566666707397,0.0,0.0,11.054666668176651,1.0,all containers
532,1695117259,1.0,0.0,0.0,0.0,0.0,140.8720000013709,0.0,0.0,10.507333333293602,1.0,all containers
533,1695117262,1.0,0.0,0.0,0.0,0.0,143.4160000011325,0.0,0.0,11.05599999924501,1.0,all containers
534,1695117265,1.0,0.0,0.0,0.0,0.0,141.3910000001391,0.0,0.0,10.437666667004429,1.0,all containers
535,1695117268,1.0,833.3333333333333,0.0,333.33333333333337,506.66666666666663,143.4953333362937,0.0,0.0,10.919666667779289,1.0,all containers
536,1695117271,1.0,0.0,0.0,0.0,0.0,142.82500000049671,0.0,0.0,10.774333334217474,1.0,all containers
537,1695117274,1.0,10953.333333333332,0.0,4360.0,6586.666666666666,143.0226666678985,0.0,0.0,10.903333333631359,1.0,all containers
538,1695117277,1.0,74706.66666666667,0.0,6673.333333333334,68040.0,103.67733333383998,0.0,0.0,9.047000000874206,1.0,all containers
539,1695117280,1.0,197954.66666666666,0.0,7695.0,190259.66666666666,3.6556666679680347,0.0,0.0,2.778333332389593,1.0,all containers
540,1695117283,1.0,0.0,0.0,0.0,0.0,0.44099999964237213,0.0,0.0,1.2417658012964239e-09,1.0,all containers
541,1695117286,1.0,0.0,0.0,0.0,0.0,2.8663333356380463,0.0,0.0,4.057999999572836,1.0,all containers
542,1695117289,1.0,0.0,0.0,0.0,0.0,1.173999999960266,0.0,0.0,0.4920000011722294,1.0,all containers
543,1695117292,1.0,357504.0,700416.0,76836.0,280661.6666666666,49.95266666884224,0.0,0.0,7.867333333939314,1.0,all containers
544,1695117295,1.0,0.0,0.0,0.0,0.0,146.4586666661004,0.0,0.0,10.22066666806738,1.0,all containers
545,1695117298,1.0,0.0,0.0,0.0,0.0,149.44633333633342,0.0,0.0,11.154999998708568,1.0,all containers
546,1695117301,1.0,0.0,0.0,0.0,0.0,148.51933333277702,0.0,0.0,10.724666667481266,1.0,all containers
547,1695117304,1.0,0.0,0.0,0.0,0.0,148.93533333515128,0.0,0.0,10.775000000993415,1.0,all containers
548,1695117307,1.0,0.0,0.0,0.0,0.0,148.75066666677594,0.0,0.0,10.77866666639845,1.0,all containers
549,1695117310,1.0,0.0,0.0,0.0,0.0,149.60700000077486,0.0,0.0,10.821000001082822,1.0,all containers
550,1695117313,1.0,0.0,0.0,0.0,0.0,149.33400000135103,0.0,0.0,10.727000000576183,1.0,all containers
551,1695117316,1.0,0.0,0.0,0.0,0.0,149.57133333509168,0.0,0.0,10.807000001271568,1.0,all containers
552,1695117319,1.0,0.0,0.0,0.0,0.0,148.97033333405852,0.0,0.0,10.678999998917185,1.0,all containers
553,1695117322,1.0,80313.0,0.0,0.0,80313.0,115.02400000145039,0.0,0.0,8.74433333426714,1.0,all containers
554,1695117325,1.0,171576.0,0.0,20844.0,150732.0,2.1033333341280596,0.0,0.0,1.2417658012964239e-09,1.0,all containers
555,1695117328,1.0,0.0,0.0,0.0,0.0,1.2163333346446379,0.0,0.0,0.0,1.0,all containers
556,1695117331,1.0,0.0,0.0,0.0,0.0,1.1543333331743852,0.0,0.0,0.0,1.0,all containers
557,1695117334,1.0,15846.0,0.0,0.0,15846.0,1.112000000973545,0.0,0.0,0.0,1.0,all containers
558,1695117337,1.0,403962.0,663552.0,89874.0,314088.0,34.97333333517115,0.0,0.0,6.105666667222977,1.0,all containers
559,1695117340,1.0,0.0,0.0,0.0,0.0,149.1683333342274,0.0,0.0,11.030333333959184,1.0,all containers
560,1695117343,1.0,0.0,0.0,0.0,0.0,147.59266666695476,0.0,0.0,10.853666666895151,1.0,all containers
561,1695117346,1.0,0.0,0.0,0.0,0.0,147.45133333529034,0.0,0.0,10.645000000794731,1.0,all containers
562,1695117349,1.0,0.0,0.0,0.0,0.0,147.4379999997715,0.0,0.0,10.71000000089407,1.0,all containers
563,1695117352,1.0,0.0,0.0,0.0,0.0,149.27433333545923,0.0,0.0,11.064000000556312,1.0,all containers
564,1695117355,1.0,0.0,0.0,0.0,0.0,148.49766666814685,0.0,0.0,10.846000000834465,1.0,all containers
565,1695117358,1.0,0.0,0.0,0.0,0.0,149.08800000076494,0.0,0.0,10.911333332459137,1.0,all containers
566,1695117361,1.0,0.0,0.0,0.0,0.0,147.88366666684547,0.0,0.0,10.527000000079475,1.0,all containers
567,1695117364,1.0,0.0,0.0,0.0,0.0,151.7483333349228,0.0,0.0,11.527666668097183,1.0,all containers
568,1695117367,1.0,72320.0,0.0,11626.666666666668,60700.0,131.8320000010232,0.0,0.0,9.622999999672174,1.0,all containers
569,1695117370,1.0,200033.3333333333,0.0,16320.0,183706.6666666667,4.109333335111536,0.0,0.0,1.7153333338598458,1.0,all containers
570,1695117373,1.0,0.0,0.0,0.0,0.0,1.6743333339691162,0.0,0.0,0.01366666704416275,1.0,all containers
571,1695117376,1.0,0.0,0.0,0.0,0.0,1.5126666675011293,0.0,0.0,1.2417658012964239e-09,1.0,all containers
572,1695117379,1.0,0.0,0.0,0.0,0.0,1.3540000009040014,0.0,0.0,0.8333333345751015,1.0,all containers
573,1695117382,1.0,344235.6666666667,596650.6666666667,88122.0,256120.0,4.522666666656733,0.0,0.0,2.8423333317041397,1.0,all containers
574,1695117385,1.0,20272.0,57344.0,20272.0,0.0,123.98366666833559,0.0,0.0,9.930666667719684,1.0,all containers
575,1695117388,1.0,0.0,0.0,0.0,0.0,148.28833333402872,0.0,0.0,10.875999999543033,1.0,all containers
576,1695117391,1.0,0.0,0.0,0.0,0.0,150.18933333456516,0.0,0.0,11.448333335419498,1.0,all containers
577,1695117394,1.0,11704.0,0.0,10773.0,931.0,145.84066666911045,0.0,0.0,10.150333332518741,1.0,all containers
578,1695117397,1.0,0.0,0.0,0.0,0.0,148.70466666668653,0.0,0.0,10.903000002106033,1.0,all containers
579,1695117400,1.0,0.0,0.0,0.0,0.0,147.65100000053644,0.0,0.0,10.532999999821186,1.0,all containers
580,1695117403,1.0,0.0,0.0,0.0,0.0,148.70900000135103,0.0,0.0,10.768333333233997,1.0,all containers
581,1695117406,1.0,0.0,0.0,0.0,0.0,151.86700000117222,0.0,0.0,11.553666667391859,1.0,all containers
582,1695117409,1.0,0.0,0.0,0.0,0.0,146.27833333363137,0.0,0.0,10.068999999513231,1.0,all containers
583,1695117412,1.0,0.0,0.0,0.0,0.0,150.64100000138083,0.0,0.0,11.124000000456974,1.0,all containers
584,1695117415,1.0,304731.0,0.0,66948.0,237776.0,41.19100000088413,0.0,0.0,4.113000000516578,1.0,all containers
585,1695117418,1.0,12380.0,0.0,4926.666666666667,7453.333333333334,1.9853333346545696,0.0,0.0,1.2417658012964239e-09,1.0,all containers
586,1695117421,1.0,0.0,0.0,0.0,0.0,1.1966666666169985,0.0,0.0,0.0,1.0,all containers
587,1695117424,1.0,0.0,0.0,0.0,0.0,1.4483333354194983,0.0,0.0,0.12000000104308128,1.0,all containers
588,1695117427,1.0,354020.0,737280.0,106880.0,247140.0,4.336666667213045,0.0,0.0,3.0540000001589576,1.0,all containers
589,1695117430,1.0,37304.66666666667,30037.333333333332,2163.333333333333,35141.33333333333,30.36500000084439,0.0,0.0,10.333333333333336,1.0,all containers
590,1695117433,1.0,0.0,0.0,0.0,0.0,34.35366666813691,0.0,0.0,10.597000000377498,1.0,all containers
591,1695117436,1.0,0.0,0.0,0.0,0.0,35.41966666777928,0.0,0.0,11.268666667242847,1.0,all containers
592,1695117439,1.0,0.0,0.0,0.0,0.0,33.91733333468437,0.0,0.0,10.257000001768283,1.0,all containers
593,1695117442,1.0,0.0,0.0,0.0,0.0,34.731666668007776,0.0,0.0,10.943999999513231,1.0,all containers
594,1695117445,1.0,0.0,0.0,0.0,0.0,34.174333333969116,0.0,0.0,10.57100000108283,1.0,all containers
595,1695117448,1.0,0.0,0.0,0.0,0.0,35.18366666759054,0.0,0.0,10.934666665891818,1.0,all containers
596,1695117451,1.0,0.0,0.0,0.0,0.0,33.77933333441615,0.0,0.0,10.25600000098347,1.0,all containers
597,1695117454,1.0,28365.333333333332,0.0,0.0,28365.333333333332,35.02366666744153,0.0,0.0,11.16200000047683,1.0,all containers
598,1695117457,1.0,0.0,0.0,0.0,0.0,34.35800000155966,0.0,0.0,10.474666667481266,1.0,all containers
599,1695117460,1.0,284188.6666666666,0.0,61284.666666666664,222904.0,7.898666667441525,0.0,0.0,3.6640000008046556,1.0,all containers
600,1695117463,1.0,16037.0,0.0,0.0,16044.0,0.9740000019470862,0.0,0.0,0.0,1.0,all containers
601,1695117466,1.0,0.0,0.0,0.0,0.0,1.3509999997913837,0.0,0.0,0.2903333331147877,1.0,all containers
602,1695117469,1.0,0.0,0.0,0.0,0.0,0.43033333495259285,0.0,0.0,0.0,1.0,all containers
603,1695117472,1.0,339136.0,888832.0,141974.0,197162.0,4.342333334187664,0.0,0.0,3.046666666865349,1.0,all containers
604,1695117475,1.0,53705.0,888832.0,0.0,53705.0,32.08933333307505,0.0,0.0,9.240000002086163,1.0,all containers
605,1695117478,1.0,0.0,0.0,0.0,0.0,41.72000000129144,0.0,0.0,11.31666666766008,1.0,all containers
606,1695117481,1.0,0.0,0.0,0.0,0.0,39.25333333512147,0.0,0.0,9.900333332518741,1.0,all containers
607,1695117484,1.0,0.0,0.0,0.0,0.0,40.6260000007848,0.0,0.0,10.94766666740179,1.0,all containers
608,1695117487,1.0,0.0,0.0,0.0,0.0,40.68400000159939,0.0,0.0,10.720000001291439,1.0,all containers
609,1695117490,1.0,0.0,0.0,0.0,0.0,40.84866666793823,0.0,0.0,10.404999998708568,1.0,all containers
610,1695117493,1.0,0.0,0.0,0.0,0.0,40.22800000011921,0.0,0.0,10.71333333353202,1.0,all containers
611,1695117496,1.0,0.0,0.0,0.0,0.0,40.612333334982395,0.0,0.0,10.993666667491198,1.0,all containers
612,1695117499,1.0,0.0,0.0,0.0,0.0,40.711000000437096,0.0,0.0,10.715333333859846,1.0,all containers
613,1695117502,1.0,0.0,0.0,0.0,0.0,40.3586666683356,0.0,0.0,10.678666668633625,1.0,all containers
614,1695117505,1.0,249778.33333333334,233472.0,56290.666666666664,193487.66666666666,11.65966666738192,0.0,0.0,5.415999998648964,1.0,all containers
615,1695117508,1.0,13266.0,221184.0,5280.0,7980.0,2.016999999682106,0.0,0.0,2.3980000019073486,1.0,all containers
616,1695117511,1.0,0.0,0.0,0.0,0.0,0.25400000313917914,0.0,0.0,0.0,1.0,all containers
617,1695117514,1.0,16758.0,0.0,6666.0,10092.0,0.6273333330949136,0.0,0.0,0.0,1.0,all containers
618,1695117517,1.0,263286.0,442368.0,79236.0,184056.0,1.7920000006755217,0.0,0.0,0.6443333327770233,1.0,all containers
619,1695117520,1.0,131993.0,207530.66666666666,36233.0,95760.0,39.66366666803758,0.0,0.0,10.18633333593607,1.0,all containers
620,1695117523,1.0,0.0,0.0,0.0,0.0,49.68466666837533,0.0,0.0,10.370666665335499,1.0,all containers
621,1695117526,1.0,0.0,0.0,0.0,0.0,51.15933333337307,0.0,0.0,10.869666668275997,1.0,all containers
622,1695117529,1.0,0.0,0.0,0.0,0.0,50.76800000170867,0.0,0.0,10.7753333337605,1.0,all containers
623,1695117532,1.0,0.0,0.0,0.0,0.0,50.431000000486776,0.0,0.0,10.661333333700895,1.0,all containers
624,1695117535,1.0,0.0,0.0,0.0,0.0,49.996333334594965,0.0,0.0,10.30033333351215,1.0,all containers
625,1695117538,1.0,0.0,0.0,0.0,0.0,50.96000000089407,0.0,0.0,10.952999999125801,1.0,all containers
626,1695117541,1.0,0.0,0.0,0.0,0.0,50.68200000127156,0.0,0.0,10.472000001619264,1.0,all containers
627,1695117544,1.0,0.0,0.0,0.0,0.0,50.52233333388965,0.0,0.0,10.692333334436022,1.0,all containers
628,1695117547,1.0,0.0,0.0,0.0,0.0,50.24133333439629,0.0,0.0,10.577999999125801,1.0,all containers
629,1695117550,1.0,275220.0,0.0,52166.66666666667,223053.3333333333,20.15733333428701,0.0,0.0,5.960333334902927,1.0,all containers
630,1695117553,1.0,24598.666666666668,0.0,0.0,24598.666666666668,0.6010000010331424,0.0,0.0,0.0,1.0,all containers
631,1695117556,1.0,0.0,0.0,0.0,0.0,0.7673333349327294,0.0,0.0,0.40066666652759153,1.0,all containers
632,1695117559,1.0,0.0,0.0,0.0,0.0,0.007666667302444807,0.0,0.0,0.0,1.0,all containers
633,1695117562,1.0,136451.6666666667,181589.33333333334,9316.333333333332,127135.33333333333,1.9163333338995798,0.0,0.0,2.4170000019172875,1.0,all containers
634,1695117565,1.0,250584.66666666666,570709.3333333333,50565.333333333336,200019.33333333334,40.25966666763027,0.0,0.0,9.81299999977152,1.0,all containers
635,1695117568,1.0,0.0,0.0,0.0,0.0,53.300333334753915,0.0,0.0,10.555000000943743,1.0,all containers
636,1695117571,1.0,0.0,0.0,0.0,0.0,53.448000000168875,0.0,0.0,10.596666666368648,1.0,all containers
637,1695117574,1.0,18613.0,0.0,18613.0,0.0,53.38600000242393,0.0,0.0,10.80766666804751,1.0,all containers
638,1695117577,1.0,0.0,0.0,0.0,0.0,53.25566666697462,0.0,0.0,10.428666666150093,1.0,all containers
639,1695117580,1.0,0.0,0.0,0.0,0.0,54.18600000068545,0.0,0.0,10.80033333351215,1.0,all containers
640,1695117583,1.0,0.0,0.0,0.0,0.0,52.97000000129144,0.0,0.0,10.277333334088326,1.0,all containers
641,1695117586,1.0,0.0,0.0,0.0,0.0,53.86366666853428,0.0,0.0,10.969666667282581,1.0,all containers
642,1695117589,1.0,0.0,0.0,0.0,0.0,53.204666666686535,0.0,0.0,10.438000001013279,1.0,all containers
643,1695117592,1.0,0.0,0.0,0.0,0.0,54.41100000093381,0.0,0.0,11.104333333671093,1.0,all containers
644,1695117595,1.0,268317.0,315392.0,89978.0,178332.0,24.349333334714174,0.0,0.0,3.3470000003774985,1.0,all containers
645,1695117598,1.0,15973.333333333332,300373.3333333333,6360.0,9620.0,1.279333334416151,0.0,0.0,0.0,1.0,all containers
646,1695117601,1.0,0.0,0.0,0.0,0.0,0.5203333348035812,0.0,0.0,0.0,1.0,all containers
647,1695117604,1.0,0.0,0.0,0.0,0.0,0.6376666675011329,0.0,0.0,1.2417658012964239e-09,1.0,all containers
648,1695117607,1.0,71273.33333333333,245760.0,5300.0,65973.33333333333,0.4560000002384186,0.0,0.0,0.0,1.0,all containers
649,1695117610,1.0,307986.6666666667,436906.6666666666,71113.33333333333,236866.6666666667,41.217666668196514,0.0,0.0,11.6540000004073,1.0,all containers
650,1695117613,1.0,0.0,0.0,0.0,0.0,53.22266666839522,0.0,0.0,9.91300000001987,1.0,all containers
651,1695117616,1.0,0.0,0.0,0.0,0.0,54.55833333233994,0.0,0.0,10.720333335300289,1.0,all containers
652,1695117619,1.0,0.0,0.0,0.0,0.0,53.33066666871309,0.0,0.0,10.098999999463551,1.0,all containers
653,1695117622,1.0,0.0,0.0,0.0,0.0,55.5166666681568,0.0,0.0,11.305666667719684,1.0,all containers
654,1695117625,1.0,0.0,0.0,0.0,0.0,52.97833333412808,0.0,0.0,9.922000000874213,1.0,all containers
655,1695117628,1.0,0.0,0.0,0.0,0.0,56.398666667441546,0.0,0.0,11.739999999602638,1.0,all containers
656,1695117631,1.0,0.0,0.0,0.0,0.0,52.16533333559829,0.0,0.0,9.428000000615917,1.0,all containers
657,1695117634,1.0,21222.666666666664,0.0,8448.0,12782.0,55.651666667312384,0.0,0.0,11.43866666654747,1.0,all containers
658,1695117637,1.0,0.0,0.0,0.0,0.0,53.614666668077305,0.0,0.0,10.188666666547462,1.0,all containers
659,1695117640,1.0,74391.33333333334,0.0,24269.333333333332,50122.0,35.624666667232916,0.0,0.0,6.355000001688801,1.0,all containers
660,1695117643,1.0,180286.6666666667,0.0,51252.0,129029.0,3.3693333342671394,0.0,0.0,3.2209999995927063,1.0,all containers
661,1695117646,1.0,0.0,0.0,0.0,0.0,0.2950000005463771,0.0,0.0,1.2417658012964239e-09,1.0,all containers
662,1695117649,1.0,0.0,0.0,0.0,0.0,1.1870000014702455,0.0,0.0,1.6816666672627179,1.0,all containers
663,1695117652,1.0,0.0,0.0,0.0,0.0,0.7373333337406329,0.0,0.0,0.0,1.0,all containers
664,1695117655,1.0,368892.0,589824.0,79740.0,289158.0,25.772000001122557,0.0,0.0,7.185999999443695,1.0,all containers
665,1695117658,1.0,0.0,0.0,0.0,0.0,54.55000000074506,0.0,0.0,10.960333334902927,1.0,all containers
666,1695117661,1.0,0.0,0.0,0.0,0.0,54.03333333383004,0.0,0.0,10.651000000536442,1.0,all containers
667,1695117664,1.0,0.0,0.0,0.0,0.0,54.23766666899125,0.0,0.0,10.803666666150093,1.0,all containers
668,1695117667,1.0,0.0,0.0,0.0,0.0,53.15433333441615,0.0,0.0,10.233000000317894,1.0,all containers
669,1695117670,1.0,0.0,0.0,0.0,0.0,54.56766666720311,0.0,0.0,10.878666667888567,1.0,all containers
670,1695117673,1.0,0.0,0.0,0.0,0.0,53.68233333403866,0.0,0.0,10.41833333298564,1.0,all containers
671,1695117676,1.0,0.0,0.0,0.0,0.0,54.69533333430688,0.0,0.0,10.81133333469431,1.0,all containers
672,1695117679,1.0,0.0,0.0,0.0,0.0,53.531666668752834,0.0,0.0,10.192000000427171,1.0,all containers
673,1695117682,1.0,0.0,0.0,0.0,0.0,54.284000000605985,0.0,0.0,10.620333333810173,1.0,all containers
674,1695117685,1.0,88620.0,0.0,41180.0,47440.0,50.37633333479364,0.0,0.0,8.598333333929382,1.0,all containers
675,1695117688,1.0,195472.0,0.0,1095.6666666666665,194370.0,2.3610000001887457,0.0,0.0,2.489333334068462,1.0,all containers
676,1695117691,1.0,0.0,0.0,0.0,0.0,0.1693333350121975,0.0,0.0,0.0,1.0,all containers
677,1695117694,1.0,13680.0,752298.6666666666,5446.666666666667,8239.666666666668,0.8853333344062122,0.0,0.0,0.0,1.0,all containers
678,1695117697,1.0,0.0,752298.6666666666,0.0,0.0,0.46400000030796207,0.0,0.0,0.206999999781452,1.0,all containers
679,1695117700,1.0,366066.6666666667,726357.3333333334,52687.0,313379.6666666667,13.73533333465457,0.0,0.0,6.260333334406219,1.0,all containers
680,1695117703,1.0,0.0,0.0,0.0,0.0,42.58466666688521,0.0,0.0,10.0263333345453,1.0,all containers
681,1695117706,1.0,0.0,0.0,0.0,0.0,44.57666666805744,0.0,0.0,11.208333333333336,1.0,all containers
682,1695117709,1.0,0.0,0.0,0.0,0.0,43.63466666763027,0.0,0.0,10.286333333700895,1.0,all containers
683,1695117712,1.0,0.0,0.0,0.0,0.0,43.48766666774948,0.0,0.0,10.499333333224058,1.0,all containers
684,1695117715,1.0,0.0,0.0,0.0,0.0,43.57766666760047,0.0,0.0,10.698666666944824,1.0,all containers
685,1695117718,1.0,0.0,0.0,0.0,0.0,43.874666668474674,0.0,0.0,11.005666668216392,1.0,all containers
686,1695117721,1.0,0.0,0.0,0.0,0.0,43.08533333490293,0.0,0.0,10.37266666690509,1.0,all containers
687,1695117724,1.0,0.0,0.0,0.0,0.0,43.89566666632891,0.0,0.0,11.031333333502218,1.0,all containers
688,1695117727,1.0,0.0,0.0,0.0,0.0,43.51700000092387,0.0,0.0,10.538666666795812,1.0,all containers
689,1695117730,1.0,76125.0,0.0,6069.0,70049.0,35.590333335101604,0.0,0.0,8.76600000013908,1.0,all containers
690,1695117733,1.0,181120.0,0.0,31866.666666666664,149260.0,1.326666666815676,0.0,0.0,1.225666668266058,1.0,all containers
691,1695117736,1.0,0.0,0.0,0.0,0.0,0.9366666674613953,0.0,0.0,0.0,1.0,all containers
692,1695117739,1.0,0.0,0.0,0.0,0.0,0.012666668742895126,0.0,0.0,1.2417658012964239e-09,1.0,all containers
693,1695117742,1.0,0.0,0.0,0.0,0.0,0.3353333336611577,0.0,0.0,0.0,1.0,all containers
694,1695117745,1.0,418746.6666666666,709973.3333333333,150080.0,268666.6666666667,14.34833333392939,0.0,0.0,6.451666665573917,1.0,all containers
695,1695117748,1.0,0.0,0.0,0.0,0.0,56.47933333367109,0.0,0.0,10.728333334128074,1.0,all containers
696,1695117751,1.0,0.0,0.0,0.0,0.0,56.32066666831571,0.0,0.0,10.448333335419498,1.0,all containers
697,1695117754,1.0,15847.333333333334,901120.0,0.0,15847.333333333334,57.29633333534002,0.0,0.0,10.8786666666468,1.0,all containers
698,1695117757,1.0,0.0,778240.0,0.0,0.0,57.44766666740179,0.0,0.0,10.775333332518741,1.0,all containers
699,1695117760,1.0,0.0,0.0,0.0,0.0,56.24400000025828,0.0,0.0,10.525666667769357,1.0,all containers
700,1695117763,1.0,0.0,0.0,0.0,0.0,56.51866666724284,0.0,0.0,10.532333333045244,1.0,all containers
701,1695117766,1.0,0.0,0.0,0.0,0.0,58.32300000141065,0.0,0.0,11.13566666841507,1.0,all containers
702,1695117769,1.0,0.0,0.0,0.0,0.0,56.6513333345453,0.0,0.0,10.339666667083904,1.0,all containers
703,1695117772,1.0,0.0,0.0,0.0,0.0,57.64633333434661,0.0,0.0,10.567666667203113,1.0,all containers
704,1695117775,1.0,68355.66666666666,0.0,32939.66666666667,35416.0,49.72466666748126,0.0,0.0,9.850000000248357,1.0,all containers
705,1695117778,1.0,173196.33333333334,40960.0,22068.0,151128.33333333334,1.85166666905085,0.0,0.0,1.6376666662593706,1.0,all containers
706,1695117781,1.0,0.0,0.0,0.0,0.0,0.7796666671832391,0.0,0.0,0.540666667123638,1.0,all containers
707,1695117784,1.0,0.0,0.0,0.0,0.0,0.9056666667262725,0.0,0.0,0.6843333343664852,1.0,all containers
708,1695117787,1.0,0.0,0.0,0.0,0.0,0.8773333343366794,0.0,0.0,0.6093333338697775,1.0,all containers
709,1695117790,1.0,380364.0,638976.0,42804.0,337554.0,12.599333334714174,0.0,0.0,5.1713333328564985,1.0,all containers
710,1695117793,1.0,0.0,0.0,0.0,0.0,81.58733333523075,0.0,0.0,10.206333334247276,1.0,all containers
711,1695117796,1.0,0.0,0.0,0.0,0.0,39.7570000005265,0.0,0.0,11.007333333293602,1.0,all containers
712,1695117799,1.0,0.0,0.0,0.0,0.0,81.58100000023842,0.0,0.0,10.366666667163372,1.0,all containers
713,1695117802,1.0,0.0,0.0,0.0,0.0,82.26100000118215,0.0,0.0,10.362333334982395,1.0,all containers
714,1695117805,1.0,0.0,0.0,0.0,0.0,82.67966666817665,0.0,0.0,10.627333333094917,1.0,all containers
715,1695117808,1.0,0.0,0.0,0.0,0.0,83.76866666848461,0.0,0.0,11.113000000516578,1.0,all containers
716,1695117811,1.0,0.0,0.0,0.0,0.0,81.61499999960263,0.0,0.0,10.295333333313465,1.0,all containers
717,1695117814,1.0,15013.333333333332,27306.666666666664,5973.333333333334,9046.666666666666,83.1366666679581,0.0,0.0,10.746666667362057,1.0,all containers
718,1695117817,1.0,0.0,0.0,0.0,0.0,82.6193333355089,0.0,0.0,10.563000001013279,1.0,all containers
719,1695117820,1.0,9053.333333333334,0.0,3600.0,5446.666666666666,79.50866666808724,0.0,0.0,10.850000000248357,1.0,all containers
720,1695117823,1.0,280726.6666666667,0.0,65880.0,214853.3333333333,1.3476666671534403,0.0,0.0,0.4169999994337559,1.0,all containers
721,1695117826,1.0,0.0,0.0,0.0,0.0,0.8673333339393139,0.0,0.0,0.11266666774948675,1.0,all containers
722,1695117829,1.0,0.0,0.0,0.0,0.0,1.0956666680673735,0.0,0.0,1.2417658012964239e-09,1.0,all containers
723,1695117832,1.0,0.0,0.0,0.0,0.0,0.823000001410648,0.0,0.0,0.5546666669348923,1.0,all containers
724,1695117835,1.0,385839.3333333333,648533.3333333334,137819.6666666667,248019.66666666666,8.965333333859839,0.0,0.0,4.711333333204195,1.0,all containers
725,1695117838,1.0,0.0,0.0,0.0,0.0,90.00133333355188,0.0,0.0,10.690333334108196,1.0,all containers
726,1695117841,1.0,0.0,0.0,0.0,0.0,88.9410000021259,0.0,0.0,10.207333333790302,1.0,all containers
727,1695117844,1.0,0.0,0.0,0.0,0.0,90.45233333359162,0.0,0.0,10.799666666736208,1.0,all containers
728,1695117847,1.0,0.0,0.0,0.0,0.0,89.34700000161926,0.0,0.0,10.320666667073965,1.0,all containers
729,1695117850,1.0,0.0,0.0,0.0,0.0,90.81466666733225,0.0,0.0,10.949000000953674,1.0,all containers
730,1695117853,1.0,0.0,0.0,0.0,0.0,89.28666666770975,0.0,0.0,10.467666666954756,1.0,all containers
731,1695117856,1.0,0.0,0.0,0.0,0.0,90.29166666790843,0.0,0.0,10.900666667769357,1.0,all containers
732,1695117859,1.0,0.0,0.0,0.0,0.0,89.76233333349228,0.0,0.0,10.679666665693127,1.0,all containers
733,1695117862,1.0,0.0,0.0,0.0,0.0,90.39633333434661,0.0,0.0,10.879666668673359,1.0,all containers
734,1695117865,1.0,0.0,0.0,0.0,0.0,90.22033333530028,0.0,0.0,10.317333333194256,1.0,all containers
735,1695117868,1.0,292012.0,0.0,110607.0,181405.0,6.588000000764929,0.0,0.0,3.084999999652311,1.0,all containers
